run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
B2_s0028_s42,ai4i_openai,B2,local,openai,42,s0028,784,0,none,0.0,0,0,0.0,False,,2026-07-24T21:17:21,706.7
B8_s0028_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0028,784,0,none,8.754,675,150,0.0,False,,2026-07-24T21:17:29,706.7
B1_s0029_s42,ai4i_openai,B1,local,openai,42,s0029,785,0,none,0.0,0,0,0.0,False,,2026-07-24T21:17:30,706.7
B2_s0029_s42,ai4i_openai,B2,local,openai,42,s0029,785,0,none,0.0,0,0,0.0,False,,2026-07-24T21:17:30,706.7
B8_s0029_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0029,785,0,none,5.355,675,147,0.0,False,,2026-07-24T21:17:35,706.7
B1_s0030_s42,ai4i_openai,B1,local,openai,42,s0030,814,0,none,0.0,0,0,0.0,False,,2026-07-24T21:17:36,706.7
B2_s0030_s42,ai4i_openai,B2,local,openai,42,s0030,814,0,none,0.0,0,0,0.0,False,,2026-07-24T21:17:36,706.7
B8_s0030_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0030,814,0,none,9.111,676,115,0.0,False,,2026-07-24T21:17:45,706.7
B1_s0031_s42,ai4i_openai,B1,local,openai,42,s0031,819,0,none,0.0,0,0,0.0,False,,2026-07-24T21:17:46,706.7
B2_s0031_s42,ai4i_openai,B2,local,openai,42,s0031,819,0,none,0.0,0,0,0.0,False,,2026-07-24T21:17:46,706.7
B8_s0031_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0031,819,0,none,7.544,677,129,0.0,False,,2026-07-24T21:17:53,706.7
B1_s0032_s42,ai4i_openai,B1,local,openai,42,s0032,976,0,none,0.0,0,0,0.0,False,,2026-07-24T21:17:54,706.7
B2_s0032_s42,ai4i_openai,B2,local,openai,42,s0032,976,0,none,0.0,0,0,0.0,False,,2026-07-24T21:17:54,706.7
B8_s0032_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0032,976,0,none,7.396,676,174,0.0,False,,2026-07-24T21:18:01,706.7
B1_s0033_s42,ai4i_openai,B1,local,openai,42,s0033,982,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:02,706.7
B2_s0033_s42,ai4i_openai,B2,local,openai,42,s0033,982,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:02,706.7
B8_s0033_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0033,982,0,none,12.065,676,158,0.0,False,,2026-07-24T21:18:14,706.7
B1_s0034_s42,ai4i_openai,B1,local,openai,42,s0034,994,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:14,706.7
B2_s0034_s42,ai4i_openai,B2,local,openai,42,s0034,994,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:14,706.7
B8_s0034_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0034,994,0,none,5.451,677,122,0.0,False,,2026-07-24T21:18:20,706.7
B1_s0035_s42,ai4i_openai,B1,local,openai,42,s0035,995,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:20,706.7
B2_s0035_s42,ai4i_openai,B2,local,openai,42,s0035,995,0,none,0.0,0,0,0.0,False,,2026-07-24T21:18:20,706.7
B8_s0035_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0035,995,0,none,4.612,676,135,0.0,False,,2026-07-24T21:18:25,706.7
